44.1686;39.0414;10.0;4.5;2020;9;1;0;59;5;2 km N of Agoy, Russia
41.8382;43.7917;10.0;4.3;2020;7;12;5;54;55;22 km S of Agara, Georgia
44.8766;37.1141;37.85;4.3;2020;3;15;5;36;0;16km W of Anapa, Russia
43.4;46.053999999999995;10.0;4.3;2020;2;6;15;25;17;6km NW of Gudermes, Russia
42.9381;44.3096;10.0;4.2;2020;1;26;21;1;40;11km N of Verkhniy Fiagdon, Russia
41.9918;42.9253;10.0;4.4;2019;10;15;14;57;27;16km SW of Zestap'oni, Georgia
41.6062;46.6978;10.0;4.3;2019;8;11;3;29;20;5km SE of Zaqatala, Azerbaijan
41.6599;46.6057;10.0;4.9;2019;8;10;7;35;10;4km NW of Zaqatala, Azerbaijan
43.0555;47.1834;10.0;4.5;2019;5;24;22;34;5;9km WNW of Korkmaskala, Russia
41.5202;46.8606;10.0;4.2;2019;4;7;8;27;25;7km NW of Cinarli, Azerbaijan
45.0284;38.6635;10.0;4.3;2018;11;25;0;5;48;4km SSW of Belozernyy, Russia
45.0084;38.613;10.0;4.4;2018;11;24;22;55;3;8km SW of Belozernyy, Russia
42.533;43.5963;10.0;5.0;2018;11;6;1;17;19;13km ESE of Oni, Georgia
41.9174;43.4961;10.97;4.2;2018;10;28;9;3;41;9km NE of Borjomi, Georgia
